name,city,state,state_url,dob,player_url
"Ed Ratleff","Bellefontaine","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Mar 29, 1950","http://www.basketball-reference.com/players/r/ratleed01.html"
"Michael Redd","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Aug 24, 1979","http://www.basketball-reference.com/players/r/reddmi01.html"
"Eric Riley","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jun 2, 1970","http://www.basketball-reference.com/players/r/rileyer01.html"
"Brian Roberts","Toledo","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Dec 3, 1985","http://www.basketball-reference.com/players/r/roberbr01.html"
"Alvin Robertson","Barberton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jul 22, 1962","http://www.basketball-reference.com/players/r/roberal01.html"
"Dave Robisch","Cincinnati","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Dec 22, 1949","http://www.basketball-reference.com/players/r/robisda01.html"
"Scott Roth","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jun 3, 1963","http://www.basketball-reference.com/players/r/rothsc01.html"
"JaKarr Sampson","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Mar 20, 1993","http://www.basketball-reference.com/players/s/sampsja02.html"
"Frankie Sanders","Dayton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jan 23, 1957","http://www.basketball-reference.com/players/s/sandefr01.html"
"Fred Saunders","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jun 13, 1951","http://www.basketball-reference.com/players/s/saundfr01.html"
"Fred Schaus","Newark","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jun 30, 1925","http://www.basketball-reference.com/players/s/schaufr01.html"
"Dick Schnittker","Kelleys Island","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","May 27, 1928","http://www.basketball-reference.com/players/s/schnidi01.html"
"Brad Sellers","Warrensville Heights","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Dec 17, 1962","http://www.basketball-reference.com/players/s/sellebr01.html"
"Paul Seymour","Toledo","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jan 30, 1928","http://www.basketball-reference.com/players/s/seymopa01.html"
"Casey Shaw","Lebanon","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jul 20, 1975","http://www.basketball-reference.com/players/s/shawca01.html"
"Dick Shrider","Glass Rock","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Feb 7, 1923","http://www.basketball-reference.com/players/s/shriddi01.html"
"Larry Siegfried","Shelby","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","May 22, 1939","http://www.basketball-reference.com/players/s/siegfla01.html"
"Clinton Smith","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jan 19, 1964","http://www.basketball-reference.com/players/s/smithcl01.html"
"Don Smith","Dayton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Oct 10, 1951","http://www.basketball-reference.com/players/s/smithdo02.html"
"Ed Smith","West Jefferson","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jul 5, 1929","http://www.basketball-reference.com/players/s/smithed01.html"
"Jim Smith","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Apr 12, 1958","http://www.basketball-reference.com/players/s/smithji01.html"
"Eric Snow","Canton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Apr 24, 1973","http://www.basketball-reference.com/players/s/snower01.html"
"Dick Snyder","North Canton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Feb 1, 1944","http://www.basketball-reference.com/players/s/snydedi01.html"
"Jared Sullinger","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Mar 4, 1992","http://www.basketball-reference.com/players/s/sullija01.html"
"Larry Sykes","Toledo","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Apr 11, 1973","http://www.basketball-reference.com/players/s/sykesla01.html"
"Carl Thomas","Dayton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Oct 3, 1969","http://www.basketball-reference.com/players/t/thomaca01.html"
"Charles Thomas","Dayton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Oct 3, 1969","http://www.basketball-reference.com/players/t/thomach01.html"
"LaSalle Thompson","Cincinnati","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jun 23, 1961","http://www.basketball-reference.com/players/t/thompla01.html"
"Nate Thurmond","Akron","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jul 25, 1941","http://www.basketball-reference.com/players/t/thurmna01.html"
"Gary Trent","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Sep 22, 1974","http://www.basketball-reference.com/players/t/trentga01.html"
"Al Tucker","Dayton","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Feb 24, 1943","http://www.basketball-reference.com/players/t/tuckeal01.html"
"Norm Van Lier","East Liverpool","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Apr 1, 1947","http://www.basketball-reference.com/players/v/vanlino01.html"
"Claude Virden","Akron","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Nov 25, 1947","http://www.basketball-reference.com/players/v/virdecl01.html"
"Granville Waiters","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jan 8, 1961","http://www.basketball-reference.com/players/w/waitegr01.html"
"Neal Walk","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Jul 29, 1948","http://www.basketball-reference.com/players/w/walkne01.html"
"Samaki Walker","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Feb 25, 1976","http://www.basketball-reference.com/players/w/walkesa01.html"
"Chuckie Williams","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Dec 31, 1953","http://www.basketball-reference.com/players/w/willich03.html"
"Herb Williams","Columbus","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Feb 16, 1958","http://www.basketball-reference.com/players/w/willihe01.html"
"Jawad Williams","Cleveland","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Feb 19, 1983","http://www.basketball-reference.com/players/w/willija04.html"
"Rich Yonakor","Euclid","Ohio","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OH","Oct 3, 1958","http://www.basketball-reference.com/players/y/yonakri01.html"
"Charles Beasley","Shawnee","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Sep 23, 1945","http://www.basketball-reference.com/players/b/beaslch01.html"
"Ron Boone","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Sep 6, 1946","http://www.basketball-reference.com/players/b/boonero01.html"
"Anthony Bowie","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Nov 9, 1963","http://www.basketball-reference.com/players/b/bowiean01.html"
"Joe Bradley","Washington","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Sep 24, 1928","http://www.basketball-reference.com/players/b/bradljo01.html"
"Antoine Carr","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Jul 23, 1961","http://www.basketball-reference.com/players/c/carran01.html"
"Leroy Combs","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Jan 1, 1961","http://www.basketball-reference.com/players/c/combsle01.html"
"Gene Conley","Muskogee","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Nov 10, 1930","http://www.basketball-reference.com/players/c/conlege01.html"
"Richard Dumas","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","May 19, 1969","http://www.basketball-reference.com/players/d/dumasri02.html"
"Mike Farmer","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Sep 26, 1936","http://www.basketball-reference.com/players/f/farmemi01.html"
"J.R. Giddens","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Feb 13, 1985","http://www.basketball-reference.com/players/g/giddejr01.html"
"Blake Griffin","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Mar 16, 1989","http://www.basketball-reference.com/players/g/griffbl01.html"
"Taylor Griffin","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Apr 18, 1986","http://www.basketball-reference.com/players/g/griffta01.html"
"Carl Henry","Hollis","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Aug 16, 1960","http://www.basketball-reference.com/players/h/henryca01.html"
"Ryan Humphrey","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Jul 24, 1979","http://www.basketball-reference.com/players/h/humphry01.html"
"Darnell Jackson","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Nov 7, 1985","http://www.basketball-reference.com/players/j/jacksda01.html"
"Jim King","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Feb 7, 1941","http://www.basketball-reference.com/players/k/kingji01.html"
"Stacey King","Lawton","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Jan 29, 1967","http://www.basketball-reference.com/players/k/kingst01.html"
"Bud Koper","Rocky","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Aug 9, 1942","http://www.basketball-reference.com/players/k/koperbu01.html"
"Lee Mayberry","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Jun 12, 1970","http://www.basketball-reference.com/players/m/maybele01.html"
"Clint McDaniel","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Feb 26, 1972","http://www.basketball-reference.com/players/m/mcdancl01.html"
"Tracy Moore","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Dec 28, 1965","http://www.basketball-reference.com/players/m/mooretr01.html"
"Willie Murrell","Taft","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Sep 13, 1941","http://www.basketball-reference.com/players/m/murrewi01.html"
"Daniel Orton","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Aug 6, 1990","http://www.basketball-reference.com/players/o/ortonda01.html"
"Brent Price","Shawnee","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Dec 9, 1968","http://www.basketball-reference.com/players/p/pricebr01.html"
"Mark Price","Bartlesville","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Feb 15, 1964","http://www.basketball-reference.com/players/p/pricema01.html"
"Hub Reed","Harrah","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Oct 4, 1936","http://www.basketball-reference.com/players/r/reedhu01.html"
"Ryan Robertson","Lawton","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Oct 2, 1976","http://www.basketball-reference.com/players/r/roberry01.html"
"Shea Seals","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Aug 26, 1975","http://www.basketball-reference.com/players/s/sealssh01.html"
"John Starks","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Aug 10, 1965","http://www.basketball-reference.com/players/s/starkjo01.html"
"Wayman Tisdale","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Jun 9, 1964","http://www.basketball-reference.com/players/t/tisdawa01.html"
"Ekpe Udoh","Edmond","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","May 20, 1987","http://www.basketball-reference.com/players/u/udohek01.html"
"David Vaughn","Nashville","Tennessee","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=TN","Jun 4, 1952","http://www.basketball-reference.com/players/v/vaughda01.html"
"Jake Voskuhl","Tulsa","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Nov 1, 1977","http://www.basketball-reference.com/players/v/voskuja01.html"
"Shelden Williams","Oklahoma City","Oklahoma","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OK","Oct 21, 1983","http://www.basketball-reference.com/players/w/willish02.html"
"Danny Ainge","Eugene","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Mar 17, 1959","http://www.basketball-reference.com/players/a/aingeda01.html"
"Terrell Brandon","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","May 20, 1970","http://www.basketball-reference.com/players/b/brandte01.html"
"Ronnie Brewer","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Mar 20, 1985","http://www.basketball-reference.com/players/b/brewero02.html"
"Will Conroy","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Dec 8, 1982","http://www.basketball-reference.com/players/c/conrowi01.html"
"Mel Counts","Coos Bay","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Oct 16, 1941","http://www.basketball-reference.com/players/c/countme01.html"
"Josh Davis","Salem","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Aug 10, 1980","http://www.basketball-reference.com/players/d/davisjo02.html"
"Dan Dickau","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Sep 16, 1978","http://www.basketball-reference.com/players/d/dickada01.html"
"Dave Gambee","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Apr 16, 1937","http://www.basketball-reference.com/players/g/gambeda01.html"
"Thomas Gardner","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Feb 8, 1985","http://www.basketball-reference.com/players/g/gardnth01.html"
"Jerami Grant","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Mar 12, 1994","http://www.basketball-reference.com/players/g/grantje01.html"
"A.C. Green","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Oct 4, 1963","http://www.basketball-reference.com/players/g/greenac01.html"
"Bruce Hale","Medford","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Aug 30, 1918","http://www.basketball-reference.com/players/h/halebr01.html"
"Luke Jackson","San Marcos","Texas","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=TX","Oct 31, 1941","http://www.basketball-reference.com/players/j/jackslu01.html"
"Jim Jarvis","Roseburg","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Mar 3, 1943","http://www.basketball-reference.com/players/j/jarviji01.html"
"Terrence Jones","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Jan 9, 1992","http://www.basketball-reference.com/players/j/joneste01.html"
"Aaron Miles","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Apr 13, 1983","http://www.basketball-reference.com/players/m/milesaa01.html"
"Mike Newlin","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Jan 2, 1949","http://www.basketball-reference.com/players/n/newlimi01.html"
"Terrence Ross","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Feb 5, 1991","http://www.basketball-reference.com/players/r/rosste01.html"
"Kyle Singler","Medford","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","May 4, 1988","http://www.basketball-reference.com/players/s/singlky01.html"
"Charlie Sitton","McMinnville","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Jul 3, 1962","http://www.basketball-reference.com/players/s/sittoch01.html"
"Damon Stoudamire","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Sep 3, 1973","http://www.basketball-reference.com/players/s/stoudda01.html"
"Salim Stoudamire","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Oct 11, 1982","http://www.basketball-reference.com/players/s/stoudsa01.html"
"Ime Udoka","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Aug 9, 1977","http://www.basketball-reference.com/players/u/udokaim01.html"
"Chico Vaughn","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Feb 19, 1940","http://www.basketball-reference.com/players/v/vaughch01.html"
"Richard Washington","Portland","Oregon","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=OR","Jul 15, 1955","http://www.basketball-reference.com/players/w/washiri01.html"
"Mahdi Abdul-Rahman","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Apr 15, 1942","http://www.basketball-reference.com/players/a/abdulma01.html"
"John Abramovic","Etna","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 9, 1919","http://www.basketball-reference.com/players/a/abramjo01.html"
"Jerome Allen","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jan 28, 1973","http://www.basketball-reference.com/players/a/allenje01.html"
"Lavoy Allen","Morrisville","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 4, 1989","http://www.basketball-reference.com/players/a/allenla01.html"
"Michael Anderson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Mar 23, 1966","http://www.basketball-reference.com/players/a/andermi01.html"
"Paul Arizin","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Apr 9, 1928","http://www.basketball-reference.com/players/a/arizipa01.html"
"Don Asmonga","West Mifflin","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 15, 1928","http://www.basketball-reference.com/players/a/asmondo01.html"
"Jim Baechtold","McKeesport","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 9, 1927","http://www.basketball-reference.com/players/b/baechji01.html"
"Jimmie Baker","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 25, 1953","http://www.basketball-reference.com/players/b/bakerji01.html"
"Gene Banks","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","May 15, 1959","http://www.basketball-reference.com/players/b/banksge01.html"
"Mike Bantom","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 3, 1951","http://www.basketball-reference.com/players/b/bantomi01.html"
"Jerry Baskerville","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Nov 10, 1951","http://www.basketball-reference.com/players/b/baskeje01.html"
"Johnny Baum","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jun 17, 1946","http://www.basketball-reference.com/players/b/baumjo01.html"
"Ernie Beck","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 11, 1931","http://www.basketball-reference.com/players/b/becker01.html"
"Mel Bennett","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jan 4, 1955","http://www.basketball-reference.com/players/b/benneme01.html"
"Del Beshore","Mechanicsburg","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Nov 29, 1956","http://www.basketball-reference.com/players/b/beshode01.html"
"Nate Blackwell","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 15, 1965","http://www.basketball-reference.com/players/b/blackna01.html"
"DeJuan Blair","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Apr 22, 1989","http://www.basketball-reference.com/players/b/blairde01.html"
"Nelson Bobb","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 25, 1924","http://www.basketball-reference.com/players/b/bobbne01.html"
"Sam Bowie","Lebanon","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Mar 17, 1961","http://www.basketball-reference.com/players/b/bowiesa01.html"
"Jim Brogan","Ardmore","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 24, 1958","http://www.basketball-reference.com/players/b/brogaji01.html"
"Michael Brooks","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 17, 1958","http://www.basketball-reference.com/players/b/brookmi01.html"
"Myron Brown","McKees Rocks","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Nov 3, 1969","http://www.basketball-reference.com/players/b/brownmy01.html"
"Joe Bryant","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Oct 19, 1954","http://www.basketball-reference.com/players/b/bryanjo01.html"
"Kobe Bryant","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 23, 1978","http://www.basketball-reference.com/players/b/bryanko01.html"
"Rasual Butler","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","May 23, 1979","http://www.basketball-reference.com/players/b/butlera01.html"
"Larry Cannon","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Apr 12, 1947","http://www.basketball-reference.com/players/c/cannola01.html"
"Frank Card","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 28, 1944","http://www.basketball-reference.com/players/c/cardfr01.html"
"Matt Carroll","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 28, 1980","http://www.basketball-reference.com/players/c/carroma01.html"
"Fred Carter","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Feb 14, 1945","http://www.basketball-reference.com/players/c/cartefr01.html"
"Ron Carter","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 31, 1956","http://www.basketball-reference.com/players/c/cartero01.html"
"Wilt Chamberlain","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 21, 1936","http://www.basketball-reference.com/players/c/chambwi01.html"
"Len Chappell","Portage","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jan 31, 1941","http://www.basketball-reference.com/players/c/chapple01.html"
"Dionte Christmas","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Sep 15, 1986","http://www.basketball-reference.com/players/c/chrisdi01.html"
"Mardy Collins","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 4, 1984","http://www.basketball-reference.com/players/c/collima01.html"
"Sean Colson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jul 1, 1975","http://www.basketball-reference.com/players/c/colsose01.html"
"Dallas Comegys","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 17, 1964","http://www.basketball-reference.com/players/c/comegda01.html"
"Chubby Cox","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 29, 1955","http://www.basketball-reference.com/players/c/coxch01.html"
"Pat Cummings","Johnstown","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jul 11, 1956","http://www.basketball-reference.com/players/c/cummipa01.html"
"Bob Davies","Harrisburg","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jan 15, 1920","http://www.basketball-reference.com/players/d/daviebo01.html"
"Brandon Davies","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jul 25, 1991","http://www.basketball-reference.com/players/d/daviebr01.html"
"Brad Davis","Monaca","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 17, 1955","http://www.basketball-reference.com/players/d/davisbr01.html"
"Emanual Davis","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Aug 27, 1968","http://www.basketball-reference.com/players/d/davisem01.html"
"Mickey Davis","Rochester","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jun 16, 1950","http://www.basketball-reference.com/players/d/davismi02.html"
"George Dempsey","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jul 19, 1929","http://www.basketball-reference.com/players/d/dempsge01.html"
"Charles Dudley","Harrisburg","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Mar 5, 1950","http://www.basketball-reference.com/players/d/dudlech01.html"
"Ken Durrett","Pittsburgh","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Dec 8, 1948","http://www.basketball-reference.com/players/d/durreke01.html"
"Wayne Ellington","Wynnewood","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Oct 29, 1987","http://www.basketball-reference.com/players/e/ellinwa01.html"
"Tyreke Evans","Chester","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Sep 19, 1989","http://www.basketball-reference.com/players/e/evansty01.html"
"Dave Feitl","Butler","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Jun 8, 1962","http://www.basketball-reference.com/players/f/feitlda01.html"
"Greg Fillmore","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Mar 7, 1947","http://www.basketball-reference.com/players/f/fillmgr01.html"
"Danny Fortson","Philadelphia","Pennsylvania","http://www.basketball-reference.com/friv/birthplaces.cgi?country=US&state=PA","Mar 27, 1976","http://www.basketball-reference.com/players/f/fortsda01.html"
