"Savannah, GA",Pooler
"Washington, DC (Hagerstown, MD)",Poolesville
"Minot-Bismarck-Dickinson(Williston), ND",Poplar
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Poplar Bluff
"Norfolk-Portsmouth-Newport News,VA",Poplar Branch
"Memphis, TN",Poplar Grove
"Rockford, IL",Poplar Grove
"New Orleans, LA",Poplarville
"Norfolk-Portsmouth-Newport News,VA",Poquoson
"Rapid City, SD",Porcupine
"Buffalo, NY",Port Allegany
"Baton Rouge, LA",Port Allen
"Seattle-Tacoma, WA",Port Angeles
"Corpus Christi, TX",Port Aransas
"Beaumont-Port Arthur, TX",Port Arthur
"Davenport,IA-Rock Island-Moline,IL",Port Byron
"Syracuse, NY",Port Byron
"Ft. Myers-Naples, FL",Port Charlotte
"New York, NY",Port Chester
"Toledo, OH",Port Clinton
"San Francisco-Oakland-San Jose, CA",Port Costa
"Baltimore, MD",Port Deposit
"Binghamton, NY",Port Dickinson
"Jackson, MS",Port Gibson
"Burlington, VT-Plattsburgh, NY",Port Henry
"Flint-Saginaw-Bay City, MI",Port Hope
"Los Angeles, CA",Port Hueneme
"Detroit, MI",Port Huron
"Harlingen-Weslaco-Brownsville-McAllen, TX",Port Isabel
"New York, NY",Port Jefferson
"New York, NY",Port Jefferson Station
"New York, NY",Port Jervis
"Houston, TX",Port Lavaca
"Anchorage, AK",Port Lions
"Seattle-Tacoma, WA",Port Ludlow
"New York, NY",Port Murray
"Beaumont-Port Arthur, TX",Port Neches
"Philadelphia, PA",Port Norris
"Orlando-Daytona Beach-Melbourne, FL",Port Orange
"Seattle-Tacoma, WA",Port Orchard
"Medford-Klamath Falls, OR",Port Orford
"New York, NY",Port Reading
"Philadelphia, PA",Port Republic
"Tampa-St Petersburg (Sarasota), FL",Port Richey
"Harrisburg-Lancaster-Lebanon-York, PA",Port Royal
"Savannah, GA",Port Royal
"Panama City, FL",Port Saint Joe
"Orlando-Daytona Beach-Melbourne, FL",Port Saint John
"West Palm Beach-Ft. Pierce, FL",Port Saint Lucie
"West Palm Beach-Ft. Pierce, FL",Port Salerno
"Detroit, MI",Port Sanilac
"Seattle-Tacoma, WA",Port Townsend
"Milwaukee, WI",Port Washington
"New York, NY",Port Washington
"Savannah, GA",Port Wentworth
"Duluth, MN-Superior, WI",Port Wing
"Chicago, IL",Portage
"Grand Rapids-Kalamazoo-Battle Creek, MI",Portage
"Johnstown-Altoona, PA",Portage
"Madison, WI",Portage
"Toledo, OH",Portage
"Cleveland-Akron (Canton), OH",Portage Lakes
"Buffalo, NY",Portageville
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Portageville
"Minot-Bismarck-Dickinson(Williston), ND",Portal
"Amarillo, TX",Portales
"Houston, TX",Porter
"Portland-Auburn, ME",Porter
"Atlanta, GA",Porterdale
"Pittsburgh, PA",Portersville
"Fresno-Visalia, CA",Porterville
"Spokane, WA",Porthill
"Corpus Christi, TX",Portland
"Ft. Wayne, IN",Portland
"Grand Rapids-Kalamazoo-Battle Creek, MI",Portland
"Hartford & New Haven, CT",Portland
"Nashville, TN",Portland
"Portland-Auburn, ME",Portland
"Portland, OR",Portland
"Sacramento-Stockton-Modesto, CA",Portola
"San Francisco-Oakland-San Jose, CA",Portola Valley
"Boston, MA-Manchester, NH",Portsmouth
"Charleston-Huntington, WV",Portsmouth
"Norfolk-Portsmouth-Newport News,VA",Portsmouth
"Providence, RI-New Bedford, MA",Portsmouth
"Tulsa, OK",Porum
"Chicago, IL",Posen
"Evansville, IN",Poseyville
"Lubbock, TX",Post
"Spokane, WA",Post Falls
"Phoenix, AZ",Poston
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",Postville
"Ft. Smith-Fayetteville-Springdale-Rogers, AR",Poteau
"San Antonio, TX",Poteet
"San Antonio, TX",Poth
"Spokane, WA",Potlatch
"Champaign & Springfield-Decatur,IL",Potomac
"Washington, DC (Hagerstown, MD)",Potomac
"Washington, DC (Hagerstown, MD)",Potomac Falls
"Madison, WI",Potosi
"St. Louis, MO",Potosi
"Watertown, NY",Potsdam
"Green Bay-Appleton, WI",Potter
"Johnstown-Altoona, PA",Pottersdale
"Albany-Schenectady-Troy, NY",Pottersville
"New York, NY",Pottersville
"Lansing, MI",Potterville
"Sherman, TX-Ada, OK",Pottsboro
"Philadelphia, PA",Pottsgrove
"Philadelphia, PA",Pottstown
"Little Rock-Pine Bluff, AR",Pottsville
"Wilkes Barre-Scranton, PA",Pottsville
"New York, NY",Poughkeepsie
"Seattle-Tacoma, WA",Poulsbo
"Burlington, VT-Plattsburgh, NY",Poultney
"New York, NY",Pound Ridge
"San Diego, CA",Poway
"Atlanta, GA",Powder Springs
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Powdersville
"Billings, MT",Powell
"Columbus, OH",Powell
"Knoxville, TN",Powell
"Eugene, OR",Powers
"Minot-Bismarck-Dickinson(Williston), ND",Powers Lake
"Richmond-Petersburg, VA",Powhatan
"Wheeling, WV-Steubenville, OH",Powhatan Point
"Albany-Schenectady-Troy, NY",Pownal
"Portland-Auburn, ME",Pownal
"Green Bay-Appleton, WI",Poy Sippi
"Madison, WI",Poynette
"Oklahoma City, OK",Prague
"Omaha, NE",Prague
"Des Moines-Ames, IA",Prairie City
"La Crosse-Eau Claire, WI",Prairie du Chien
"St. Louis, MO",Prairie du Rocher
"Madison, WI",Prairie du Sac
"Minneapolis-St. Paul, MN",Prairie Farm
"Ft. Smith-Fayetteville-Springdale-Rogers, AR",Prairie Grove
"Columbia-Jefferson City, MO",Prairie Home
"Houston, TX",Prairie View
"Kansas City, MO",Prairie Village
"Baton Rouge, LA",Prairieville
"Wichita-Hutchinson, KS",Pratt
"Montgomery (Selma), AL",Prattville
"Corpus Christi, TX",Premont
"Wausau-Rhinelander, WI",Prentice
"Jackson, MS",Prentiss
"Flint-Saginaw-Bay City, MI",Prescott
"Little Rock-Pine Bluff, AR",Prescott
"Minneapolis-St. Paul, MN",Prescott
"Phoenix, AZ",Prescott
"Yakima-Pasco-Richland-Kennewick, WA",Prescott
"Phoenix, AZ",Prescott Valley
"Sioux Falls(Mitchell), SD",Presho
"Odessa-Midland, TX",Presidio
"Presque Isle, ME",Presque Isle
"Baltimore, MD",Preston
"Columbus, GA",Preston
"Davenport,IA-Rock Island-Moline,IL",Preston
"Hartford & New Haven, CT",Preston
"Rochester, MN-Mason City, IA-Austin, MN",Preston
"Salt Lake City, UT",Preston
"Seattle-Tacoma, WA",Preston
"Charleston-Huntington, WV",Prestonsburg
"Wichita-Hutchinson, KS",Pretty Prairie
"Salt Lake City, UT",Price
"Boston, MA-Manchester, NH",Prides Crossing
"Spokane, WA",Priest River
"Sioux City, IA",Primghar
"Washington, DC (Hagerstown, MD)",Prince Frederick
"Richmond-Petersburg, VA",Prince George
"Salisbury, MD",Princess Anne
"Bangor, ME",Princeton
"Bluefield-Beckley-Oak Hill, WV",Princeton
"Boston, MA-Manchester, NH",Princeton
"Dallas-Ft. Worth, TX",Princeton
"Davenport,IA-Rock Island-Moline,IL",Princeton
"Evansville, IN",Princeton
"Green Bay-Appleton, WI",Princeton
"Kansas City, MO",Princeton
"Miami-Ft. Lauderdale, FL",Princeton
"Minneapolis-St. Paul, MN",Princeton
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Princeton
"Philadelphia, PA",Princeton
"Spokane, WA",Princeton
"Honolulu, HI",Princeville
"Peoria-Bloomington, IL",Princeville
"Portland, OR",Prineville
"Minneapolis-St. Paul, MN",Prinsburg
"Minneapolis-St. Paul, MN",Prior Lake
"Burlington, VT-Plattsburgh, NY",Proctor
"Charleston-Huntington, WV",Proctorville
"Harlingen-Weslaco-Brownsville-McAllen, TX",Progreso
"Harrisburg-Lancaster-Lebanon-York, PA",Progress
"Davenport,IA-Rock Island-Moline,IL",Prophetstown
"Columbus, OH",Prospect
"Hartford & New Haven, CT",Prospect
"Louisville, KY",Prospect
"Medford-Klamath Falls, OR",Prospect
"Richmond-Petersburg, VA",Prospect
"Chicago, IL",Prospect Heights
"Philadelphia, PA",Prospect Park
"Dallas-Ft. Worth, TX",Prosper
"Bluefield-Beckley-Oak Hill, WV",Prosperity
"Columbia, SC",Prosperity
"Yakima-Pasco-Richland-Kennewick, WA",Prosser
"Wichita-Hutchinson, KS",Protection
"Evansville, IN",Providence
"Providence, RI-New Bedford, MA",Providence
"Salt Lake City, UT",Providence
"Boston, MA-Manchester, NH",Provincetown
"Salt Lake City, UT",Provo
"Tulsa, OK",Prue
"Monterey-Salinas, CA",Prunedale
"Billings, MT",Pryor
"Tulsa, OK",Pryor Creek
"Honolulu, HI",Puako
"Colorado Springs-Pueblo, CO",Pueblo
"Colorado Springs-Pueblo, CO",Pueblo West
"Honolulu, HI",Pukalani
"Green Bay-Appleton, WI",Pulaski
"Nashville, TN",Pulaski
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Pulaski
"Roanoke-Lynchburg, VA",Pulaski
"Syracuse, NY",Pulaski
"Grand Rapids-Kalamazoo-Battle Creek, MI",Pullman
"Spokane, WA",Pullman
"Ft. Myers-Naples, FL",Punta Gorda
"Johnstown-Altoona, PA",Punxsutawney
"Honolulu, HI",Pupukea
"Oklahoma City, OK",Purcell
"Washington, DC (Hagerstown, MD)",Purcellville
"New York, NY",Purchase
"Kansas City, MO",Purdin
"Springfield, MO",Purdy
"New York, NY",Purdys
"Greensboro-High Point-Winston Salem, NC",Purlear
"Hattiesburg-Laurel, MS",Purvis
"Toledo, OH",Put-in-Bay
"Hartford & New Haven, CT",Putnam
"Peoria-Bloomington, IL",Putnam
"New York, NY",Putnam Lake
"Albany-Schenectady-Troy, NY",Putnam Station
"New York, NY",Putnam Valley
"Boston, MA-Manchester, NH",Putney
"Honolulu, HI",Puunene
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Puxico
"Seattle-Tacoma, WA",Puyallup
"Baltimore, MD",Pylesville
"Hartford & New Haven, CT",Quaker Hill
"Philadelphia, PA",Quakertown
"Wichita Falls, TX & Lawton, OK",Quanah
"Washington, DC (Hagerstown, MD)",Quantico
"Joplin, MO-Pittsburg, KS",Quapaw
"Harrisburg-Lancaster-Lebanon-York, PA",Quarryville
"Phoenix, AZ",Quartzsite
"Burlington, VT-Plattsburgh, NY",Quechee
"Ottumwa, IA-Kirksville, MO",Queen City
"Shreveport, LA",Queen City
"Phoenix, AZ",Queen Creek
"Albany-Schenectady-Troy, NY",Queensbury
"San Antonio, TX",Quemado
"Seattle-Tacoma, WA",Quilcene
"Boston, MA-Manchester, NH",Quincy
"Grand Rapids-Kalamazoo-Battle Creek, MI",Quincy
"Quincy, IL-Hannibal, MO-Keokuk, IA",Quincy
"Sacramento-Stockton-Modesto, CA",Quincy
"Spokane, WA",Quincy
"Tallahassee, FL-Thomasville, GA",Quincy
"Hartford & New Haven, CT",Quinebaug
"Dallas-Ft. Worth, TX",Quinlan
"Marquette, MI",Quinnesec
"Wichita-Hutchinson, KS",Quinter
"Birmingham, AL",Quinton
"Philadelphia, PA",Quinton
"Richmond-Petersburg, VA",Quinton
"Tulsa, OK",Quinton
"Little Rock-Pine Bluff, AR",Quitman
"Meridian, MS",Quitman
"Tallahassee, FL-Thomasville, GA",Quitman
"Tyler-Longview(Lufkin & Nacogdoches), TX",Quitman
"New York, NY",Quogue
"Atlanta, GA",Rabun Gap
"Charleston-Huntington, WV",Raccoon
"New Orleans, LA",Raceland
"Milwaukee, WI",Racine
"Louisville, KY",Radcliff
"Roanoke-Lynchburg, VA",Radford
"El Paso, TX",Radium Springs
"Raleigh-Durham (Fayetteville), NC",Raeford
"Birmingham, AL",Ragland
"New York, NY",Rahway
"Harrisburg-Lancaster-Lebanon-York, PA",Railroad
"San Diego, CA",Rainbow
"Birmingham, AL",Rainbow City
"Burlington, VT-Plattsburgh, NY",Rainbow Lake
"Bluefield-Beckley-Oak Hill, WV",Rainelle
"Portland, OR",Rainier
"Seattle-Tacoma, WA",Rainier
"Florence-Myrtle Beach, SC",Rains
"Huntsville-Decatur (Florence), AL",Rainsville
"Fresno-Visalia, CA",Raisin City
"Jackson, MS",Raleigh
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Raleigh
"Raleigh-Durham (Fayetteville), NC",Raleigh
"Des Moines-Ames, IA",Ralston
"Wilkes Barre-Scranton, PA",Ralston
"Albuquerque-Santa Fe, NM",Ramah
"Montgomery (Selma), AL",Ramer
"San Diego, CA",Ramona
"Sioux Falls(Mitchell), SD",Ramona
"Tulsa, OK",Ramona
"Greensboro-High Point-Winston Salem, NC",Ramseur
"Louisville, KY",Ramsey
"Minneapolis-St. Paul, MN",Ramsey
"New York, NY",Ramsey
"Rapid City, SD",Ranchester
"Sacramento-Stockton-Modesto, CA",Rancho Calaveras
"Sacramento-Stockton-Modesto, CA",Rancho Cordova
"Los Angeles, CA",Rancho Cucamonga
"Palm Springs, CA",Rancho Mirage
"Sacramento-Stockton-Modesto, CA",Rancho Murieta
"Los Angeles, CA",Rancho Palos Verdes
"San Diego, CA",Rancho San Diego
"San Diego, CA",Rancho Santa Fe
"Los Angeles, CA",Rancho Santa Margarita
"Philadelphia, PA",Rancocas
"Baltimore, MD",Randallstown
"Seattle-Tacoma, WA",Randle
"Greensboro-High Point-Winston Salem, NC",Randleman
"Boston, MA-Manchester, NH",Randolph
"Burlington, VT-Plattsburgh, NY",Randolph
"Milwaukee, WI",Randolph
"Minneapolis-St. Paul, MN",Randolph
"New York, NY",Randolph
"Portland-Auburn, ME",Randolph
"Salt Lake City, UT",Randolph
"Sioux City, IA",Randolph
"Topeka, KS",Randolph
"Burlington, VT-Plattsburgh, NY",Randolph Center
"Milwaukee, WI",Random Lake
"Los Angeles, CA",Randsburg
"Portland-Auburn, ME",Rangeley
"Denver, CO",Rangely
"Abilene-Sweetwater, TX",Ranger
"Atlanta, GA",Ranger
"Odessa-Midland, TX",Rankin
"Chicago, IL",Ransom
"Wichita-Hutchinson, KS",Ransom
"Buffalo, NY",Ransomville
"Washington, DC (Hagerstown, MD)",Ranson
"Champaign & Springfield-Decatur,IL",Rantoul
"Kansas City, MO",Rantoul
"Billings, MT",Rapelje
"Rapid City, SD",Rapid City
"Traverse City-Cadillac, MI",Rapid City
"Marquette, MI",Rapid River
"New York, NY",Raritan
"Spokane, WA",Rathdrum
"Albuquerque-Santa Fe, NM",Raton
"Sherman, TX-Ada, OK",Rattan
"Albany-Schenectady-Troy, NY",Ravena
"Charleston, SC",Ravenel
"Cleveland-Akron (Canton), OH",Ravenna
"Grand Rapids-Kalamazoo-Battle Creek, MI",Ravenna
"Lincoln & Hastings-Kearney, NE",Ravenna
"Charleston-Huntington, WV",Ravenswood
"Kansas City, MO",Ravenwood
"Denver, CO",Rawlins
"Toledo, OH",Rawson
"Minot-Bismarck-Dickinson(Williston), ND",Ray
"Burlington, VT-Plattsburgh, NY",Ray Brook
"Denver, CO",Raymer
"Boston, MA-Manchester, NH",Raymond
"Columbus, OH",Raymond
"Fresno-Visalia, CA",Raymond
"Jackson, MS",Raymond
"Minneapolis-St. Paul, MN",Raymond
"Portland-Auburn, ME",Raymond
"Seattle-Tacoma, WA",Raymond
"St. Louis, MO",Raymond
"Harlingen-Weslaco-Brownsville-McAllen, TX",Raymondville
"Springfield, MO",Raymondville
"Kansas City, MO",Raymore
"Lafayette, LA",Rayne
"Providence, RI-New Bedford, MA",Raynham
"Kansas City, MO",Raytown
"Monroe, LA-El Dorado, AR",Rayville
"Portland-Auburn, ME",Readfield
"Boston, MA-Manchester, NH",Reading
"Burlington, VT-Plattsburgh, NY",Reading
"Cincinnati, OH",Reading
"Lansing, MI",Reading
"Philadelphia, PA",Reading
"New York, NY",Readington Township
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",Readlyn
"Waco-Temple-Bryan, TX",Reagan
"Wilkes Barre-Scranton, PA",Rebuck
"Jonesboro, AR",Rector
"Pittsburgh, PA",Rector
"Chattanooga, TN",Red Bank
"Columbia, SC",Red Bank
"New York, NY",Red Bank
"Huntsville-Decatur (Florence), AL",Red Bay
"Chico-Redding, CA",Red Bluff
"Nashville, TN",Red Boiling Springs
"St. Louis, MO",Red Bud
"Lincoln & Hastings-Kearney, NE",Red Cloud
"Rochester, NY",Red Creek
"Denver, CO",Red Feather Lakes
"Philadelphia, PA",Red Hill
"New York, NY",Red Hook
"Charleston-Huntington, WV",Red House
"Minneapolis-St. Paul, MN",Red Lake
"Fargo-Valley City, ND",Red Lake Falls
"Harrisburg-Lancaster-Lebanon-York, PA",Red Lion
"Billings, MT",Red Lodge
"Dallas-Ft. Worth, TX",Red Oak
"Omaha, NE",Red Oak
"Tulsa, OK",Red Oak
"New York, NY",Red Oaks Mill
"Albuquerque-Santa Fe, NM",Red River
"Oklahoma City, OK",Red Rock
"Phoenix, AZ",Red Rock
"Florence-Myrtle Beach, SC",Red Springs
"Minneapolis-St. Paul, MN",Red Wing
"Atlanta, GA",Redan
"Orlando-Daytona Beach-Melbourne, FL",Reddick
"Chico-Redding, CA",Redding
"New York, NY",Redding
"Sioux Falls(Mitchell), SD",Redfield
"Green Bay-Appleton, WI",Redgranite
"Washington, DC (Hagerstown, MD)",Redland
"Los Angeles, CA",Redlands
"Bend, OR",Redmond
"Seattle-Tacoma, WA",Redmond
"Los Angeles, CA",Redondo Beach
"Huntsville-Decatur (Florence), AL",Redstone Arsenal
"San Francisco-Oakland-San Jose, CA",Redwood City
"Minneapolis-St. Paul, MN",Redwood Falls
"San Francisco-Oakland-San Jose, CA",Redwood Valley
"Traverse City-Cadillac, MI",Reed City
"Billings, MT",Reed Point
"Fresno-Visalia, CA",Reedley
"Springfield, MO",Reeds Spring
"Madison, WI",Reedsburg
"Eugene, OR",Reedsport
"Charleston-Huntington, WV",Reedsville
"Green Bay-Appleton, WI",Reedsville
"Pittsburgh, PA",Reedsville
"Flint-Saginaw-Bay City, MI",Reese
"Birmingham, AL",Reform
"Corpus Christi, TX",Refugio
"Minot-Bismarck-Dickinson(Williston), ND",Regent
"Albuquerque-Santa Fe, NM",Rehoboth
"Providence, RI-New Bedford, MA",Rehoboth
"Salisbury, MD",Rehoboth Beach
"Greensboro-High Point-Winston Salem, NC",Reidsville
"Savannah, GA",Reidsville
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Reidville
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",Reinbeck
"Harrisburg-Lancaster-Lebanon-York, PA",Reinholds
"Baltimore, MD",Reisterstown
"Salt Lake City, UT",Reliance
"Minneapolis-St. Paul, MN",Remer
"Chicago, IL",Remington
"Washington, DC (Hagerstown, MD)",Remington
"Sioux City, IA",Remsen
"Utica, NY",Remsen
"Traverse City-Cadillac, MI",Remus
"Columbia-Jefferson City, MO",Renick
"Sioux Falls(Mitchell), SD",Renner
"Parkersburg, WV",Reno
"Pittsburgh, PA",Reno
"Reno, NV",Reno
"Wilkes Barre-Scranton, PA",Renovo
"Albany-Schenectady-Troy, NY",Rensselaer
"Chicago, IL",Rensselaer
"Seattle-Tacoma, WA",Renton
"Macon, GA",Rentz
"Minneapolis-St. Paul, MN",Renville
"Sacramento-Stockton-Modesto, CA",Represa
"Spokane, WA",Republic
"Springfield, MO",Republic
"Lincoln & Hastings-Kearney, NE",Republican City
"Sacramento-Stockton-Modesto, CA",Rescue
"Los Angeles, CA",Reseda
"Albuquerque-Santa Fe, NM",Reserve
"New Orleans, LA",Reserve
"Washington, DC (Hagerstown, MD)",Reston
"Rochester, NY",Retsof
"Boston, MA-Manchester, NH",Revere
"Quincy, IL-Hannibal, MO-Keokuk, IA",Revere
"Sioux Falls(Mitchell), SD",Revillo
"Atlanta, GA",Rex
"Florence-Myrtle Beach, SC",Rex
"Idaho Falls-Pocatello, ID",Rexburg
"Albany-Schenectady-Troy, NY",Rexford
"Spokane, WA",Rexford
"Wichita-Hutchinson, KS",Rexford
"Indianapolis, IN",Reynolds
"Macon, GA",Reynolds
"Columbus, OH",Reynoldsburg
"Johnstown-Altoona, PA",Reynoldsville
"Minot-Bismarck-Dickinson(Williston), ND",Rhame
"Harrisburg-Lancaster-Lebanon-York, PA",Rheems
"New York, NY",Rhinebeck
"New York, NY",Rhinecliff
"Columbia-Jefferson City, MO",Rhineland
"Wausau-Rhinelander, WI",Rhinelander
"Richmond-Petersburg, VA",Rhoadesville
"Los Angeles, CA",Rialto
"Wausau-Rhinelander, WI",Rib Lake
"Dallas-Ft. Worth, TX",Rice
"Minneapolis-St. Paul, MN",Rice
"Spokane, WA",Rice
"Minneapolis-St. Paul, MN",Rice Lake
"Savannah, GA",Riceboro
"Rochester, MN-Mason City, IA-Austin, MN",Riceville
"Roanoke-Lynchburg, VA",Rich Creek
"Kansas City, MO",Rich Hill
"Dallas-Ft. Worth, TX",Richardson
"Minot-Bismarck-Dickinson(Williston), ND",Richardton
"Philadelphia, PA",Richboro
"Charlotte, NC",Richburg
"Cleveland-Akron (Canton), OH",Richfield
"Harrisburg-Lancaster-Lebanon-York, PA",Richfield
"Milwaukee, WI",Richfield
"Minneapolis-St. Paul, MN",Richfield
"Salt Lake City, UT",Richfield
"Utica, NY",Richfield Springs
"Burlington, VT-Plattsburgh, NY",Richford
"Fresno-Visalia, CA",Richgrove
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",Richland
"Columbia, SC",Richland
"Grand Rapids-Kalamazoo-Battle Creek, MI",Richland
"Harrisburg-Lancaster-Lebanon-York, PA",Richland
"Jackson, MS",Richland
"Philadelphia, PA",Richland
"Springfield, MO",Richland
"Yakima-Pasco-Richland-Kennewick, WA",Richland
"Madison, WI",Richland Center
"Bluefield-Beckley-Oak Hill, WV",Richlands
"Greenville-New Bern-Washington, NC",Richlands
"Albany-Schenectady-Troy, NY",Richmond
"Burlington, VT-Plattsburgh, NY",Richmond
"Chicago, IL",Richmond
"Detroit, MI",Richmond
"Houston, TX",Richmond
"Indianapolis, IN",Richmond
"Kansas City, MO",Richmond
"Kansas City, MO",Richmond
"Lexington, KY",Richmond
"Minneapolis-St. Paul, MN",Richmond
"Portland-Auburn, ME",Richmond
"Providence, RI-New Bedford, MA",Richmond
"Richmond-Petersburg, VA",Richmond
"Salt Lake City, UT",Richmond
"San Francisco-Oakland-San Jose, CA",Richmond
"Cleveland-Akron (Canton), OH",Richmond Heights
"St. Louis, MO",Richmond Heights
"Savannah, GA",Richmond Hill
"Miami-Ft. Lauderdale, FL",Richmond West
"Hattiesburg-Laurel, MS",Richton
"Chicago, IL",Richton Park
"Chico-Redding, CA",Richvale
"Charleston-Huntington, WV",Richwood
"Columbus, OH",Richwood
"St. Louis, MO",Richwoods
"Eugene, OR",Riddle
"New York, NY",Ridge
"Washington, DC (Hagerstown, MD)",Ridge
"Champaign & Springfield-Decatur,IL",Ridge Farm
"Tampa-St Petersburg (Sarasota), FL",Ridge Manor
"Columbia, SC",Ridge Spring
"Los Angeles, CA",Ridgecrest
"New York, NY",Ridgefield
"New York, NY",Ridgefield
"Portland, OR",Ridgefield
"New York, NY",Ridgefield Park
"Jackson, MS",Ridgeland
"Savannah, GA",Ridgeland
"Baltimore, MD",Ridgely
"Charleston, SC",Ridgeville
"Indianapolis, IN",Ridgeville
"Toledo, OH",Ridgeville Corners
"Columbia, SC",Ridgeway
"Kansas City, MO",Ridgeway
"New York, NY",Ridgewood
"Denver, CO",Ridgway
"Johnstown-Altoona, PA",Ridgway
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Ridgway
"Philadelphia, PA",Ridley Park
"Philadelphia, PA",Riegelsville
"Memphis, TN",Rienzi
"Denver, CO",Rifle
"New York, NY",Rifton
"Idaho Falls-Pocatello, ID",Rigby
"Topeka, KS",Riley
"Pittsburgh, PA",Rimersburg
"El Paso, TX",Rincon
"Savannah, GA",Rincon
"Boston, MA-Manchester, NH",Rindge
"Chattanooga, TN",Ringgold
"Sioux City, IA",Ringsted
"Chicago, IL",Ringwood
"New York, NY",Ringwood
"Madison, WI",Rio
"Eureka, CA",Rio Dell
"Charleston-Huntington, WV",Rio Grande
"Philadelphia, PA",Rio Grande
"Harlingen-Weslaco-Brownsville-McAllen, TX",Rio Grande City
"Harlingen-Weslaco-Brownsville-McAllen, TX",Rio Hondo
"Sacramento-Stockton-Modesto, CA",Rio Linda
"Sacramento-Stockton-Modesto, CA",Rio Oso
"Albuquerque-Santa Fe, NM",Rio Rancho
"Tucson (Sierra Vista), AZ",Rio Rico
"Phoenix, AZ",Rio Verde
"Sacramento-Stockton-Modesto, CA",Rio Vista
"Charleston-Huntington, WV",Ripley
"Cincinnati, OH",Ripley
"Memphis, TN",Ripley
"Memphis, TN",Ripley
"Oklahoma City, OK",Ripley
"Green Bay-Appleton, WI",Ripon
"Sacramento-Stockton-Modesto, CA",Ripon
"Idaho Falls-Pocatello, ID",Ririe
"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",Risco
"Baltimore, MD",Rising Sun
"Cincinnati, OH",Rising Sun
"Toledo, OH",Risingsun
"Little Rock-Pine Bluff, AR",Rison
"Cleveland-Akron (Canton), OH",Rittman
"Spokane, WA",Ritzville
"Baltimore, MD",Riva
"New York, NY",River Edge
"Minneapolis-St. Paul, MN",River Falls
"Chicago, IL",River Forest
"Chicago, IL",River Grove
"New Orleans, LA",River Ridge
"Detroit, MI",River Rouge
"New York, NY",River Vale
"Sacramento-Stockton-Modesto, CA",Riverbank
"Atlanta, GA",Riverdale
"Chicago, IL",Riverdale
"Fresno-Visalia, CA",Riverdale
"New York, NY",Riverdale
"Salt Lake City, UT",Riverdale
"Washington, DC (Hagerstown, MD)",Riverdale Park
"New York, NY",Riverhead
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",Riverside
"Chicago, IL",Riverside
"Dayton, OH",Riverside
"Kansas City, MO",Riverside
"Los Angeles, CA",Riverside
"New York, NY",Riverside
"Philadelphia, PA",Riverside
"Providence, RI-New Bedford, MA",Riverside
"South Bend-Elkhart, IN",Riverside
"Spokane, WA",Riverside
"Casper-Riverton, WY",Riverton
"Champaign & Springfield-Decatur,IL",Riverton
"Hartford & New Haven, CT",Riverton
"Joplin, MO-Pittsburg, KS",Riverton
"Philadelphia, PA",Riverton
"Salt Lake City, UT",Riverton
"Detroit, MI",Riverview
"Tampa-St Petersburg (Sarasota), FL",Riverview
"Chicago, IL",Riverwoods
"Corpus Christi, TX",Riviera
"West Palm Beach-Ft. Pierce, FL",Riviera Beach
"Indianapolis, IN",Roachdale
"Atlanta, GA",Roanoke
"Dallas-Ft. Worth, TX",Roanoke
"Ft. Wayne, IN",Roanoke
"Peoria-Bloomington, IL",Roanoke
"Roanoke-Lynchburg, VA",Roanoke
"Raleigh-Durham (Fayetteville), NC",Roanoke Rapids
"Johnstown-Altoona, PA",Roaring Spring
"Raleigh-Durham (Fayetteville), NC",Robbins
"Sacramento-Stockton-Modesto, CA",Robbins
"Minneapolis-St. Paul, MN",Robbinsdale
"Bangor, ME",Robbinston
"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",Robbinsville
"Philadelphia, PA",Robbinsville
"Greenville-New Bern-Washington, NC",Robersonville
"New Orleans, LA",Robert
"San Angelo, TX",Robert Lee
"Macon, GA",Roberta
"Mobile, AL-Pensacola (Ft. Walton Beach), FL",Robertsdale
"Philadelphia, PA",Robesonia
"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",Robins
"Terre Haute, IN",Robinson
"Waco-Temple-Bryan, TX",Robinson
"Pittsburgh, PA",Robinson Township
"Corpus Christi, TX",Robstown
"Abilene-Sweetwater, TX",Roby
"Macon, GA",Rochelle
"Rockford, IL",Rochelle
