City,State Abr,Zip Code,Longitude,DMA Region,State,Latitude
"Dorchester","WI",54425,-90.33146000000001,702,"Wisconsin",45.006072
"Dorena","OR",97434,-122.88828,"","Oregon",43.740859
"Dornsife","PA",17823,-76.73738,"","Pennsylvania",40.720016
"Dorothy","NJ",8317,-74.82706,"","New Jersey",39.406518
"Dorothy","WV",25060,-81.47577,"","West Virginia",37.958702
"Dorr","MI",49323,-85.77879,563,"Michigan",42.721597
"Dorrance","KS",67634,-98.60426,"","Kansas",38.834958
"Dorris","CA",96023,-121.89165,813,"California",41.963883
"Dorset","OH",44032,-80.6686,"","Ohio",41.676362
"Dorset","VT",5251,-73.11308,532,"Vermont",43.266886
"Dorsey","IL",62021,-89.97461,"","Illinois",38.976011
"Dos Palos","CA",93620,-120.64014,866,"California",37.029613
"Dos Rios","CA",95429,-123.33547,"","California",39.761199
"Doss","TX",78618,-99.17525999999999,"","Texas",30.486818
"Doswell","VA",23047,-77.47011000000001,"","Virginia",37.855002
"Dot","AK",99737,-145.4623,"","Alaska",63.978355
"Dothan","AL",36301,-85.4045,606,"Alabama",31.180076
"Dothan","AL",36303,-85.40604999999999,"","Alabama",31.249042
"Dothan","AL",36305,-85.47402,"","Alabama",31.214832
"Dott","WV",24736,-81.27625,"","West Virginia",37.425866
"Doty","WA",98539,-123.2798,"","Washington",46.637787
"Double Springs","AL",35553,-87.39317,"","Alabama",34.146713
"Doubs","MD",21710,-77.46666999999999,"","Maryland",39.301647
"Doucette","TX",75942,-94.40497000000001,"","Texas",30.819095
"Douds","IA",52551,-92.13296,"","Iowa",40.798007
"Dougherty","IA",50433,-93.04392,"","Iowa",42.922595
"Dougherty","OK",73032,-97.05041,"","Oklahoma",34.400476
"Dougherty","TX",79231,-101.09236,"","Texas",33.943005
"Douglas City","CA",96024,-122.92335,"","California",40.606673
"Douglas","AK",99824,-134.39781,"","Alaska",58.276192
"Douglas","AZ",85607,-109.55035,789,"Arizona",31.382775
"Douglas","AZ",85608,-109.23407,"","Arizona",31.569536
"Douglas","GA",31533,-82.84153000000001,525,"Georgia",31.522042
"Douglas","GA",31535,-82.86324999999999,"","Georgia",31.464973
"Douglas","MI",49406,-86.20404000000001,563,"Michigan",42.643315
"Douglas","NE",68344,-96.3806,"","Nebraska",40.56985
"Douglas","ND",58735,-101.49673,"","North Dakota",47.869756
"Douglas","OK",73733,-97.68299,"","Oklahoma",36.239024
"Douglas","WY",82633,-105.37303,767,"Wyoming",42.935874
"Douglass","KS",67039,-96.99851,"","Kansas",37.513371
"Douglass","TX",75943,-94.90988,"","Texas",31.654777
"Douglassville","PA",19518,-75.73931,504,"Pennsylvania",40.273179
"Douglassville","TX",75560,-94.37468,"","Texas",33.189862
"Douglasville","GA",30134,-84.74966999999999,524,"Georgia",33.769636
"Douglasville","GA",30135,-84.73756,"","Georgia",33.701554
"Dousman","WI",53118,-88.47085,617,"Wisconsin",42.991622
"Dove Creek","CO",81324,-108.92455,751,"Colorado",37.775543
"Dover Afb","DE",19902,-75.46953000000001,"","Delaware",39.131958
"Dover Foxcroft","ME",4426,-69.18861,"","Maine",45.195052
"Dover Plains","NY",12522,-73.58920999999999,501,"New York",41.738853
"Dover","AR",72837,-93.10863000000001,"","Arkansas",35.460782
"Dover","DE",19901,-75.51163,504,"Delaware",39.16426
"Dover","DE",19904,-75.5587,"","Delaware",39.161639
"Dover","FL",33527,-82.21357,539,"Florida",27.98706
"Dover","IL",61323,-89.39583,"","Illinois",41.435327
"Dover","KY",41034,-83.88762,"","Kentucky",38.730747
"Dover","MA",2030,-71.28241,506,"Massachusetts",42.23888
"Dover","MN",55929,-92.14212999999999,611,"Minnesota",43.975269
"Dover","MO",64022,-93.68661,"","Missouri",39.192552
"Dover","NC",28526,-77.41061000000001,"","North Carolina",35.238886
"Dover","OH",44622,-81.48791,510,"Ohio",40.537509
"Dover","OK",73734,-97.88679999999999,"","Oklahoma",35.978156
"Dover","PA",17315,-76.85763,566,"Pennsylvania",40.002696
"Dover","TN",37058,-87.85877000000001,659,"Tennessee",36.477136
"Dow City","IA",51528,-95.49821,"","Iowa",41.927255
"Dow","IL",62022,-90.34050000000001,"","Illinois",38.997296
"Dowagiac","MI",49047,-86.1208,588,"Michigan",42.004729
"Dowell","IL",62927,-89.24091,"","Illinois",37.940448
"Dowell","MD",20629,-76.4534,"","Maryland",38.334336
"Dowelltown","TN",37059,-85.92851,"","Tennessee",35.993983
"Dowling","MI",49050,-85.24581999999999,"","Michigan",42.504137
"Downer","MN",56514,-96.42891,"","Minnesota",46.653912
"Downers Grove","IL",60515,-88.01827,602,"Illinois",41.80348
"Downers Grove","IL",60516,-88.01334,"","Illinois",41.761463
"Downey","CA",90240,-118.11987,803,"California",33.958363
"Downey","CA",90241,-118.12901,"","California",33.942289
"Downey","CA",90242,-118.14291,"","California",33.92018
"Downey","ID",83234,-112.11647,"","Idaho",42.43627
"Downieville","CA",95936,-120.8384,862,"California",39.567001
"Downing","MO",63536,-92.36284000000001,"","Missouri",40.486993
"Downing","WI",54734,-92.12452999999999,"","Wisconsin",45.086186
"Downingtown","PA",19335,-75.71389000000001,504,"Pennsylvania",40.02342
"Downs","KS",67437,-98.55591,678,"Kansas",39.50357
"Downsville","LA",71234,-92.35290000000001,628,"Louisiana",32.641967
"Downsville","NY",13755,-75.00691,"","New York",42.086268
"Downtown","PA",15222,-79.99312999999999,"","Pennsylvania",40.447036
"Dows","IA",50071,-93.50761,679,"Iowa",42.653654
"Doyle","CA",96109,-120.11304,"","California",40.030098
"Doyle","TN",38559,-85.51921,659,"Tennessee",35.833271
"Doylesburg","PA",17219,-77.71034,"","Pennsylvania",40.228687
"Doylestown","OH",44230,-81.68961,510,"Ohio",40.964111
"Doylestown","WI",53928,-89.14912,"","Wisconsin",43.426936
"Doyline","LA",71023,-93.39035,"","Louisiana",32.487485
"Dozier","AL",36028,-86.37618000000001,"","Alabama",31.474803
"Dracut","MA",1826,-71.316,506,"Massachusetts",42.677772
"Dragoon","AZ",85609,-110.04581,"","Arizona",32.036365
"Drain","OR",97435,-123.35279,801,"Oregon",43.703855
"Drake","CO",80515,-105.41818,"","Colorado",40.412496
"Drake","ND",58736,-100.38123,687,"North Dakota",47.916124
"Drakes Branch","VA",23937,-78.53403,"","Virginia",36.958048
"Drakesboro","KY",42337,-87.01349,"","Kentucky",37.227223
"Drakesville","IA",52552,-92.56458000000001,"","Iowa",40.837112
"Draper","SD",57531,-100.52716,"","South Dakota",43.990243
"Draper","UT",84020,-111.87294,770,"Utah",40.514843
"Draper","VA",24324,-80.79309000000001,"","Virginia",36.973028
"Drasco","AR",72530,-91.9451,"","Arkansas",35.615841
"Dravosburg","PA",15034,-79.89008,508,"Pennsylvania",40.350519
"Drayden","MD",20630,-76.47436999999999,"","Maryland",38.171834
"Drennen","WV",26667,-80.98148,"","West Virginia",38.268633
"Dresden","KS",67635,-100.45129,"","Kansas",39.610945
"Dresden","ME",4342,-69.75012,500,"Maine",44.07685
"Dresden","NY",14441,-76.95775,"","New York",42.684588
"Dresden","TN",38225,-88.68689999999999,632,"Tennessee",36.305305
"Dresher","PA",19025,-75.16047,504,"Pennsylvania",40.149164
"Dresser","WI",54009,-92.60245999999999,613,"Wisconsin",45.351585
"Drew","MS",38737,-90.52395,"","Mississippi",33.865068
"Drewryville","VA",23844,-77.31072,"","Virginia",36.688788
"Drewsey","OR",97904,-118.47434,"","Oregon",43.834833
"Drexel","MO",64742,-94.56077999999999,616,"Missouri",38.505786
"Drexel","NC",28619,-81.60359,"","North Carolina",35.75779
"Drift","KY",41619,-82.75942000000001,"","Kentucky",37.496608
"Drifting","PA",16834,-78.1104,"","Pennsylvania",41.033239
"Drifton","PA",18221,-75.90569000000001,"","Pennsylvania",41.004017
"Driftwood","PA",15832,-78.17986999999999,"","Pennsylvania",41.379949
"Driftwood","TX",78619,-98.03874999999999,635,"Texas",30.103644
"Driggs","ID",83422,-111.11484,758,"Idaho",43.726688
"Dripping Springs","TX",78620,-98.10753,635,"Texas",30.24108
"Driscoll","ND",58532,-100.10694,687,"North Dakota",46.86485
"Driscoll","TX",78351,-97.75105000000001,"","Texas",27.672549
"Driver","AR",72329,-90.00576,"","Arkansas",35.621318
"Droop","WV",24946,-80.22808000000001,"","West Virginia",38.114627
"Drummond Island","MI",49726,-83.75198,"","Michigan",45.994672
"Drummond","MT",59832,-113.22547,"","Montana",46.695594
"Drummond","OK",73735,-98.04192999999999,"","Oklahoma",36.285664
"Drummond","WI",54832,-91.29643,"","Wisconsin",46.326236
"Drummonds","TN",38023,-89.94754,640,"Tennessee",35.489296
"Drumore","PA",17518,-76.25348,"","Pennsylvania",39.811308
"Drumright","OK",74030,-96.58776,671,"Oklahoma",35.987421
"Drums","PA",18222,-75.98932000000001,"","Pennsylvania",41.030933
"Drury","MO",65638,-92.33081,"","Missouri",36.851944
"Dry Branch","GA",31020,-83.4905,"","Georgia",32.719907
"Dry Creek","KY",41862,-82.79564000000001,"","Kentucky",37.357624
"Dry Creek","LA",70637,-92.98065,"","Louisiana",30.685067
"Dry Fork","VA",24549,-79.48517,"","Virginia",36.710985
"Dry Prong","LA",71423,-92.54953999999999,"","Louisiana",31.563093
"Dry Ridge","KY",41035,-84.6418,515,"Kentucky",38.691006
"Dry Run","PA",17220,-77.72092000000001,"","Pennsylvania",40.195365
"Dryden","MI",48428,-83.13471,505,"Michigan",42.936145
"Dryden","NY",13053,-76.27901,555,"New York",42.483348
"Dryden","TX",78851,-101.95574,"","Texas",30.075997
"Dryden","VA",24243,-82.94428000000001,"","Virginia",36.780481
"Dryden","WA",98821,-120.5614,"","Washington",47.541723
"Dryfork","WV",26263,-79.40533000000001,"","West Virginia",38.992079
"Dryhill","KY",41749,-83.38301,"","Kentucky",37.17621
"Du Bois","IL",62831,-89.20884,"","Illinois",38.22669
"Du Bois","NE",68345,-96.02099,"","Nebraska",40.034277
"Du Bois","PA",15801,-78.74648000000001,"","Pennsylvania",41.125563
"Du Pont","GA",31630,-82.86454999999999,"","Georgia",30.96373
"Du Quoin","IL",62832,-89.24688,632,"Illinois",38.011729
"Duanesburg","NY",12056,-74.09083,532,"New York",42.767853
"Dubach","LA",71235,-92.67179,"","Louisiana",32.683644
"Dubberly","LA",71024,-93.21326000000001,"","Louisiana",32.502528
"Dublin","CA",94568,-121.92567,807,"California",37.714179
"Dublin","MS",38739,-90.50275000000001,"","Mississippi",34.060111
"Dublin","NH",3444,-72.06334,506,"New Hampshire",42.899874
"Dublin","NC",28332,-78.72076,550,"North Carolina",34.655921
"Dublin","OH",43016,-83.13983,535,"Ohio",40.089811
"Dublin","OH",43017,-83.12712999999999,"","Ohio",40.109478
"Dublin","PA",18917,-75.20246,504,"Pennsylvania",40.37327
"Dublin","TX",76446,-98.35073,"","Texas",32.07881
"Dublin","VA",24084,-80.67384,573,"Virginia",37.107273
"Dubois","ID",83423,-112.34258,"","Idaho",44.164718
"Dubois","IN",47527,-86.77777,649,"Indiana",38.473956
"Dubois","WY",82513,-109.70709,767,"Wyoming",43.557529
"Dubre","KY",42731,-85.55526,"","Kentucky",36.8395
"Dubuque","IA",52001,-90.6794,637,"Iowa",42.515252
"Dubuque","IA",52002,-90.75329000000001,"","Iowa",42.50963
"Dubuque","IA",52003,-90.68576,"","Iowa",42.460604
"Duchesne","UT",84021,-110.46066,770,"Utah",40.169399
"Duck Creek Village Cpu","UT",84762,-112.71064,"","Utah",37.48474
"Duck Hill","MS",38925,-89.65893,"","Mississippi",33.645396
"Duck River","TN",38454,-87.31927,"","Tennessee",35.727189
"Duck","WV",25063,-80.94056,"","West Virginia",38.583094
"Ducktown","TN",37326,-84.38284,575,"Tennessee",35.030319
"Duckwater","NV",89314,-115.70749,"","Nevada",38.944921
"Ducor","CA",93218,-119.01483,866,"California",35.842485
"Dudley Hill","MA",1570,-71.86108,"","Massachusetts",42.047728
"Dudley","GA",31022,-83.09905000000001,"","Georgia",32.516865
"Dudley","MA",1571,-71.9173,506,"Massachusetts",42.049864
"Dudley","MO",63936,-90.12915,632,"Missouri",36.808827
"Dudley","NC",28333,-78.01897,560,"North Carolina",35.293245
"Dudley","PA",16634,-78.17565,"","Pennsylvania",40.205819
"Due West","SC",29639,-82.4023,567,"South Carolina",34.325575
"Duenweg","MO",64841,-94.41181,"","Missouri",37.081103
"Duette","FL",33834,-81.93581,"","Florida",27.613064
"Duff","TN",37729,-84.02712,"","Tennessee",36.510252
"Dugger","IN",47848,-87.25714000000001,"","Indiana",39.065547
"Dugginsville","AR",65761,-92.69301,"","Arkansas",36.489216
"Dugspur","VA",24325,-80.60492000000001,"","Virginia",36.801489
"Dugway","UT",84022,-112.70012,770,"Utah",40.212316
"Duhring","WV",24747,-81.21868000000001,"","West Virginia",37.394221
"Duke Center","PA",16729,-78.4841,514,"Pennsylvania",41.96192
"Duke","MO",65461,-92.04337,"","Missouri",37.68574
"Duke","OK",73532,-99.55555,"","Oklahoma",34.649815
"Dukedom","TN",38226,-88.66672,"","Tennessee",36.488409
"Dulac","LA",70353,-90.69689,"","Louisiana",29.384672
"Dulce","NM",87528,-106.9757,790,"New Mexico",36.818905
"Duluth","GA",30096,-84.15118,524,"Georgia",33.979401
"Duluth","GA",30097,-84.14294,"","Georgia",34.020621
"Duluth","KS",66521,-96.21101,"","Kansas",39.483435
"Duluth","MN",55802,-92.09206,676,"Minnesota",46.774593
"Duluth","MN",55803,-92.10105,"","Minnesota",46.972432
"Duluth","MN",55804,-91.98342,"","Minnesota",46.86242
"Duluth","MN",55805,-92.09568,"","Minnesota",46.798339
"Duluth","MN",55806,-92.12718,"","Minnesota",46.770773
"Duluth","MN",55807,-92.16969,"","Minnesota",46.738841
"Duluth","MN",55808,-92.2276,"","Minnesota",46.674141
"Duluth","MN",55812,-92.07319,"","Minnesota",46.809438
"Dulzura","CA",91917,-116.71187,"","California",32.616539
"Dumas","AR",71639,-91.50041,693,"Arkansas",33.900515
"Dumas","MS",38625,-88.83252,"","Mississippi",34.597573
"Dumas","TX",79029,-101.95908,634,"Texas",35.893121
"Dumfries","VA",22026,-77.32722,511,"Virginia",38.582319
"Dumont","CO",80436,-105.61523,751,"Colorado",39.766277
"Dumont","IA",50625,-92.9751,637,"Iowa",42.754361
"Dumont","MN",56236,-96.39608,"","Minnesota",45.664974
"Dumont","NJ",7628,-73.99342,501,"New Jersey",40.945173
"Dumont","TX",79232,-100.61443,"","Texas",33.773871
"Dunbar","NE",68346,-96.02795999999999,"","Nebraska",40.666814
"Dunbar","PA",15431,-79.61815,"","Pennsylvania",39.968368
"Dunbar","WV",25064,-81.74473,564,"West Virginia",38.367255
"Dunbar","WI",54119,-88.17458000000001,"","Wisconsin",45.613142
"Dunbarton","NH",3045,-71.57023,506,"New Hampshire",43.037495
"Duncan Falls","OH",43734,-81.90909000000001,596,"Ohio",39.876997
"Duncan","MS",38740,-90.78543999999999,"","Mississippi",34.033462
"Duncan","NE",68634,-97.49439,652,"Nebraska",41.388893
"Duncan","OK",73533,-97.95184999999999,627,"Oklahoma",34.502833
"Duncan","SC",29334,-82.13321999999999,567,"South Carolina",34.915071
"Duncan","WV",25252,-81.53807,"","West Virginia",38.884
"Duncannon","PA",17020,-77.03404999999999,566,"Pennsylvania",40.401114
"Duncans Mills","CA",95430,-123.05495,"","California",38.449265
"Duncansville","PA",16635,-78.44934000000001,574,"Pennsylvania",40.419572
"Duncanville","AL",35456,-87.43974,"","Alabama",33.068806
"Duncanville","TX",75116,-96.91265,623,"Texas",32.658384
"Duncanville","TX",75137,-96.91343000000001,"","Texas",32.634835
"Duncombe","IA",50532,-93.99814000000001,"","Iowa",42.456733
"Dundalk Sparrows","MD",21219,-76.44898000000001,"","Maryland",39.229258
"Dundalk Sparrows","MD",21222,-76.5082,"","Maryland",39.263162
"Dundas","IL",62425,-88.09218,"","Illinois",38.830182
"Dundas","MN",55019,-93.23269000000001,"","Minnesota",44.415567
"Dundas","VA",23938,-78.00646,"","Virginia",36.909504
"Dundee","FL",33838,-81.61872,539,"Florida",28.021066
"Dundee","IL",60118,-88.28891,"","Illinois",42.101502
"Dundee","IA",52038,-91.55268,"","Iowa",42.585197
"Dundee","KY",42338,-86.77254000000001,"","Kentucky",37.559872
"Dundee","MI",48131,-83.67133,505,"Michigan",41.965806
"Dundee","MS",38626,-90.45124,"","Mississippi",34.48647
"Dundee","NY",14837,-76.9997,538,"New York",42.502293
"Dundee","OH",44624,-81.65174,510,"Ohio",40.600062
"Dundee","OR",97115,-123.01631,820,"Oregon",45.272559
"Dunedin","FL",34698,-82.77534,539,"Florida",28.025395
"Dunfermline","IL",61524,-90.03285,"","Illinois",40.490965
"Dungannon","VA",24245,-82.49147000000001,"","Virginia",36.844539
"Dunkel","IL",62557,-89.08194,"","Illinois",39.3928
"Dunkerton","IA",50626,-92.16575,637,"Iowa",42.576054
"Dunkirk","IN",47336,-85.2115,509,"Indiana",40.38509
"Dunkirk","MD",20754,-76.65116999999999,511,"Maryland",38.746123
"Dunkirk","OH",45836,-83.63856,535,"Ohio",40.790676
"Dunlap","CA",93621,-119.13779,"","California",36.774951
"Dunlap","IL",61525,-89.65554,675,"Illinois",40.849036
"Dunlap","KS",66846,-96.49330999999999,"","Kansas",38.649811
"Dunlap","TN",37327,-85.38755,575,"Tennessee",35.399109
"Dunlawton","FL",32119,-81.02229,"","Florida",29.153239
"Dunlay","TX",78861,-99.12665,"","Texas",29.379516
"Dunlevy","PA",15432,-79.86413,"","Pennsylvania",40.117368
"Dunlo","PA",15930,-78.71981,"","Pennsylvania",40.294347
"Dunlow","WV",25511,-82.38072,"","West Virginia",38.011587
"Dunmor","KY",42339,-86.9746,"","Kentucky",37.094139
"Dunmore","PA",18512,-75.61821,577,"Pennsylvania",41.427199
"Dunmore","WV",24934,-79.90179000000001,"","West Virginia",38.325205
"Dunn Center","ND",58626,-102.61222,"","North Dakota",47.346329
"Dunn Loring","VA",22027,-77.21975999999999,511,"Virginia",38.893921
"Dunn","NC",28334,-78.60120000000001,560,"North Carolina",35.302419
"Dunnegan","MO",65640,-93.56140000000001,"","Missouri",37.707827
"Dunnell","MN",56127,-94.77432,"","Minnesota",43.556667
"Dunnellon","FL",34431,-82.49726,534,"Florida",29.131665
"Dunnellon","FL",34432,-82.35195,"","Florida",29.060092
"Dunnellon","FL",34433,-82.50053,"","Florida",28.997155
"Dunnellon","FL",34434,-82.45363999999999,"","Florida",28.99409
"Dunnigan","CA",95937,-121.94518,862,"California",38.931025
"Dunning","NE",68833,-100.15245,722,"Nebraska",41.824292
"Dunnville","KY",42528,-85.02396,541,"Kentucky",37.180186
"Dunreith","IN",47337,-85.43805999999999,"","Indiana",39.802917
"Dunsmuir","CA",96025,-122.28003,813,"California",41.221077
"Dunstable","MA",1827,-71.50292,506,"Massachusetts",42.671356
"Dunwoody","GA",30338,-84.31769,524,"Georgia",33.942751
"Dupo","IL",62239,-90.19253,609,"Illinois",38.526792
"Dupont","CO",80024,-104.91851,751,"Colorado",39.844685
"Dupont","IN",47231,-85.5097,"","Indiana",38.8937
"Dupont","OH",45837,-84.30074999999999,"","Ohio",41.054934
"Dupont","WA",98327,-122.64326,"","Washington",47.088719
"Dupree","SD",57623,-101.63974,764,"South Dakota",45.103367
"Dupuyer","MT",59432,-112.61804,"","Montana",48.177132
"Duquesne","PA",15110,-79.85095,508,"Pennsylvania",40.369969
"Durand","IL",61024,-89.30394,610,"Illinois",42.436585
"Durand","MI",48429,-83.99148,513,"Michigan",42.918766
"Durand","WI",54736,-91.92402,702,"Wisconsin",44.613891
"Durango","CO",81301,-107.84945,790,"Colorado",37.295888
"Durango","IA",52039,-90.86042,"","Iowa",42.558403
"Durant","IA",52747,-90.91015,637,"Iowa",41.603249
"Durant","MS",39063,-89.87578999999999,718,"Mississippi",33.102777
"Durant","OK",74701,-96.38612000000001,657,"Oklahoma",34.009209
"Durants Neck","NC",27944,-76.42749999999999,"","North Carolina",36.157292
"Durbin","ND",58059,-97.12241,"","North Dakota",46.839654
"Durbin","WV",26264,-79.83449,"","West Virginia",38.55181
"Durham","CA",95938,-121.79152,868,"California",39.624259
"Durham","CT",6422,-72.68733,533,"Connecticut",41.461639
"Durham","KS",67438,-97.27114,"","Kansas",38.499781
"Durham","ME",4222,-70.12291,500,"Maine",43.972505
"Durham","MO",63438,-91.69953,"","Missouri",39.952258
"Durham","NY",12422,-74.20164,"","New York",42.390291
"Durham","NC",27701,-78.89731,560,"North Carolina",35.997193
"Durham","NC",27703,-78.83969,"","North Carolina",35.966431
"Durham","NC",27704,-78.86892,"","North Carolina",36.034561
"Durham","NC",27705,-78.95911,"","North Carolina",36.015992
"Durham","NC",27706,-78.93735,"","North Carolina",35.993143
"Durham","NC",27707,-78.93602,"","North Carolina",35.963994
"Durham","NC",27712,-78.92313,"","North Carolina",36.087738
"Durham","OK",73642,-99.90119,"","Oklahoma",35.851512
"Durhamville","NY",13054,-75.68091,"","New York",43.165514
"Durkee","OR",97905,-117.48787,"","Oregon",44.578393
"Duryea","PA",18642,-75.76279,577,"Pennsylvania",41.348939
"Dushore","PA",18614,-76.38889,577,"Pennsylvania",41.501249
"Duson","LA",70529,-92.16211,642,"Louisiana",30.198258
