"host","brand","gender","color","bcl0","bcl1","bcl2","bcl3","bcl4","lcat1","lcat0","name","fname","lname0","lname1","lname2"
"www.bidorbuy.co.za","","","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Findings","Bead Caps","bead caps aluminium gold 8 x 6 5mm","bead","5mm","6","6 5mm"
"www.bidorbuy.co.za","","","silver","Home","Fashion","Fashion accessories","Headwear","Caps","Findings","Bead Caps","nickel beadcaps 100pc","nickel","100pc","beadcaps","beadcaps 100pc"
"www.bidorbuy.co.za","","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing & Equipment","Headgear","us speical force faves ahan pakol cap coyote","us","coyote","cap","cap coyote"
"www.bidorbuy.co.za","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Industrial Supply","Safety & Security","safety shoe steel cap 12 307 pm12","safety","pm12","307","307 pm12"
"www.bidorbuy.co.za","","","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing & Equipment","Headgear","sadf sun visor cap","sadf","cap","visor","visor cap"
"www.bidorbuy.co.za","wear your mind","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hunting","Other Hunting","army cap bush hunting fishing fashion wear assorted camo shades","army","shades","camo","camo shades"
"www.bidorbuy.co.za","realtree","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hunting","Other Hunting","army cap tree autumn camo shades itary hunting fishing head gear","army","gear","head","head gear"
"www.bidorbuy.co.za","","","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing & Equipment","Headgear","original british royal mail cap size","original","size","cap","cap size"
"www.amazon.co.uk","wear your mind","kids","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","lego wear girl cap","lego","cap","girl","girl cap"
"www.amazon.co.uk","seeberger","women","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","beanie grã n bottle 0050 one size hutfabrik bh co kg","beanie","kg","co","co kg"
"www.amazon.co.uk","seeberger","women","violet","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","beanie grã n bottle 0050 one size hutfabrik bh co kg","beanie","kg","co","co kg"
"www.amazon.co.uk","helly hansen","women","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Skullies & Beanies","outline beanie nordic purple one size","outline","size","one","one size"
"www.bidorbuy.co.za","combat","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Paintball","Other Paintball","cap hat us special force tacs camo","cap","camo","tacs","tacs camo"
"www.bidorbuy.co.za","combat","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Airsoft","Other Airsoft","cap hat us special force tacs camo","cap","camo","tacs","tacs camo"
"www.macys.com","new era","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Kid's","Kid's","new jersey devils team flip 9fifty cap","new","cap","9fifty","9fifty cap"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","fifa world cup brazil cap","fifa","cap","brazil","brazil cap"
"www.shoes.com","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","seaver cap toe","seaver","toe","cap","cap toe"
"www.shoes.com","florsheim","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","asset cap","asset","cap","asset","asset cap"
"www.shoes.com","florsheim","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","freelance cap lace","freelance","lace","cap","cap lace"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","frisko cap toe","frisko","toe","cap","cap toe"
"www.shoes.com","","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","seaver cap toe","seaver","toe","cap","cap toe"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","clayton cap toe","clayton","toe","cap","cap toe"
"www.shoes.com","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","giancarlo cap toe","giancarlo","toe","cap","cap toe"
"www.shoes.com","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","giancarlo cap toe","giancarlo","toe","cap","cap toe"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","wenham cap toe","wenham","toe","cap","cap toe"
"www.shoes.com","florsheim","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","freedom cap","freedom","cap","freedom","freedom cap"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","giancarlo cap toe","giancarlo","toe","cap","cap toe"
"www.shoes.com","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","giancarlo cap toe","giancarlo","toe","cap","cap toe"
"www.shoes.com","apex","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","lexington cap toe","lexington","toe","cap","cap toe"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","wenham cap toe","wenham","toe","cap","cap toe"
"www.shoes.com","florsheim","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Dress Shoes Oxfords","Mens Dress Shoes Tuxedo Shoes","wo cap","wo","cap","wo","wo cap"
"www.shoes.com","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","kordell cap toe","kordell","toe","cap","cap toe"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","poley cap toe","poley","toe","cap","cap toe"
"www.shoes.com","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","poley cap toe","poley","toe","cap","cap toe"
"www.shoes.com","sebago","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","metro cap toe","metro","toe","cap","cap toe"
"www.shoes.com","","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","salido cap toe","salido","toe","cap","cap toe"
"www.shoes.com","","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","giancarlo cap toe","giancarlo","toe","cap","cap toe"
"www.shoes.com","sebago","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Shoes","Mens Dress Shoes Oxfords","metro cap toe","metro","toe","cap","cap toe"
"www.shoes.com","","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Mens Dress Shoes Oxfords","Mens Dress Shoes Tuxedo Shoes","melton cap toe","melton","toe","cap","cap toe"
"www.myntra.com","being human","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Caps","human clothing navy cap","human","cap","navy","navy cap"
"www.myntra.com","nike","unisex","white","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Caps","tw daybreak dri fit cap","tw","cap","fit","fit cap"
"www.myntra.com","nike","unisex","white","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Caps","daybreak running cap","daybreak","cap","running","running cap"
"www.myntra.com","puma","women","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Caps","cream coloured bling beanie","cream","beanie","bling","bling beanie"
"www.myntra.com","nike","unisex","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Caps","navy legacy dri fit adjustable training caps","navy","caps","training","training caps"
"www.myntra.com","united colors of benetton","women","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Caps","united s beton animal pr beanie cap","united","cap","beanie","beanie cap"
"www.laredoute.co.uk","","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","","Faux Leather Mittens, Fashion Accessory","faux mittens fashion accessory","faux","accessory","fashion","fashion accessory"
"www.macys.com","47 brand","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Kid's","Kid's","north carolina tar heels franchise cap","north","cap","franchise","franchise cap"
"www.macys.com","new era","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Kid's","Kid's","chicago cubs team flip 9fifty snapback cap","chicago","cap","snapback","snapback cap"
"www.macys.com","new era","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Kid's","Kid's","san diego padres team flip 9fifty snapback cap","san","cap","snapback","snapback cap"
"www.macys.com","new era","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Kid's","Kid's","washington nationals team flip 9fifty snapback cap","washington","cap","snapback","snapback cap"
"www.macys.com","new era","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Kid's","Kid's","denver s team flip 9fifty snapback cap","denver","cap","snapback","snapback cap"
"www.shopclues.com","get wrapped","","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","online getwrapped ladies hat full size lilac icipl h003 prs shopclues india","online","india","shopclues","shopclues india"
"www.jabong.com","campus sutra","men","yellow","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps & Hats","cream caps","cream","caps","cream","cream caps"
"www.shopclues.com","modo","","","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Caps","vivendi hair nursing scrub cap coconut oil treated fabric","vivendi","fabric","treated","treated fabric"
"www.jabong.com","yuvi","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps & Hats","cap","cap","cap","cap","cap cap"
"www.jabong.com","yuvi","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps & Hats","cap","cap","cap","cap","cap cap"
"www.jabong.com","yuvi","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps & Hats","cap","cap","cap","cap","cap cap"
"www.jabong.com","yuvi","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps & Hats","cap","cap","cap","cap","cap cap"
"www.infibeam.com","delhi seven","","","Home","Fashion","Fashion accessories","Headwear","Caps","Fashion","Accessories","delhi 7 caps abc","delhi","abc","caps","caps abc"
"www.amazon.in","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Baby","Baby Girls 0-24m","pinkxeniewborn dot flower cute fashion sp beanie cap","pinkxeniewborn","cap","beanie","beanie cap"
"www.amazon.in","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Baby","Baby Girls 0-24m","pinkxeniewborn rhinestone light baby knitting cap","pinkxeniewborn","cap","knitting","knitting cap"
"www.amazon.in","","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Baby","Baby Boys 0-24m","yapaababy baroni round cap","yapaababy","cap","round","round cap"
"www.amazon.in","","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Baby","Baby Boys 0-24m","felony pred cap 6 12 month","felony","month","12","12 month"
"www.amazon.in","needybee","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Baby","Baby Girls 0-24m","crochet beanie cap flower newborn","crochet","newborn","flower","flower newborn"
"www.jaypore.com","","women","red","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Accessories","hand knitted cap muffler","hand","muffler","cap","cap muffler"
"www.jaypore.com","","women","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Accessories","hand knitted cap muffler","hand","muffler","cap","cap muffler"
"www.infibeam.com","unbranded","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Baby Products","Baby Clothing & Shoes","round cap girl","round","girl","cap","cap girl"
"www.infibeam.com","unbranded","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Baby Products","Baby Clothing & Shoes","funny caps","funny","caps","funny","funny caps"
"www.infibeam.com","unbranded","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Baby Products","Baby Clothing & Shoes","round cap girl","round","girl","cap","cap girl"
"www.infibeam.com","unbranded","kids","","Home","Fashion","Fashion accessories","Headwear","Caps","Baby Products","Baby Clothing & Shoes","round cap","round","cap","round","round cap"
"www.homeshop18.com","in the closet","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps & Hats","closet casual cap","closet","cap","casual","casual cap"
"www.amazon.in","needybee","kids","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Baby","Baby Girls 0-24m","len cap","len","cap","len","len cap"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street bigbang snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street korea snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street tkdk snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","hello kitty","","white","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","snapback hats caps","snapback","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street bigbang snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","orange","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","snapback hats caps","snapback","caps","hats","hats caps"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","x27 ve got tonight party street snapback hats caps","x27","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street tkdk snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street tkdk snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","big sign street snapback hats caps","big","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","dope snapback hats caps","dope","caps","hats","hats caps"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","ycmb snapback hats caps","ycmb","caps","hats","hats caps"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","dope snapback hats caps","dope","caps","hats","hats caps"
"www.rakuten.com.my","","","","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","shay snapback hats caps","shay","caps","hats","hats caps"
"www.rakuten.com.my","","","violet","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","purple skull snapback hats caps","purple","caps","hats","hats caps"
"www.rakuten.com.my","","","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","funky cool street snapback hats caps","funky","caps","hats","hats caps"
"www.rakuten.com.my","","","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","da snapback hats caps","da","caps","hats","hats caps"
"www.rakuten.com.my","","","green","Home","Fashion","Fashion accessories","Headwear","Caps","Hats & Caps","Hats & Caps","da snapback hats caps","da","caps","hats","hats caps"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","gazelle","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","blend scarf","blend","scarf","blend","blend scarf"
"www.tradus.com","","unisex","white","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","gandhi topi","gandhi","topi","gandhi","gandhi topi"
"www.tradus.com","ice","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","bear docker cap pure","bear","pure","cap","cap pure"
"www.tradus.com","fashion ic","unisex","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","fashionic caps","fashionic","caps","fashionic","fashionic caps"
"www.tradus.com","a$ap","men","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","aam aadmi party caps 10 pcs aap caps","aam","caps","aap","aap caps"
"www.tradus.com","","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","stole","stole","stole","stole","stole stole"
"www.tradus.com","","women","multicolor","Home","Fashion","Fashion accessories","Headwear","Caps","AN","AN","stole","stole","stole","stole","stole stole"
"www.takealot.com","puma","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Fashion","Fashion","5 panel fabric cap","5","cap","fabric","fabric cap"
"www.yebhi.com","pieces","women","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","caps","caps","caps","caps","caps caps"
"www.yebhi.com","aiva","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Clothing Accessories","Caps","girls caps","girls","caps","girls","girls caps"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","flawless cap","flawless","cap","flawless","flawless cap"
"www.zalando.co.uk","fox racing","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","franklin & marshall","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","billabong","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","fusion cap","fusion","cap","fusion","fusion cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","west cap","west","cap","west","west cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","pmw cap","pmw","cap","pmw","pmw cap"
"www.zalando.co.uk","franklin & marshall","men","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","billabong","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","corporal cap oliv","corporal","oliv","cap","cap oliv"
"www.zalando.co.uk","mitchell & ness","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","double chicago bulls cap","double","cap","bulls","bulls cap"
"www.zalando.co.uk","hurley","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","new era","women","white","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Baseball Caps","team scripiants baseball cap","team","cap","baseball","baseball cap"
"www.zalando.co.uk","jack & jones","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","rubb cap","rubb","cap","rubb","rubb cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","chainz cap","chainz","cap","chainz","chainz cap"
"www.zalando.co.uk","lacoste","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","marco","men","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","new era","women","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Baseball Caps","9fifty yankees cap","9fifty","cap","yankees","yankees cap"
"www.zalando.co.uk","new era","women","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Baseball Caps","9fifty yankees baseball cap","9fifty","cap","baseball","baseball cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","kush cap","kush","cap","kush","kush cap"
"www.zalando.co.uk","camel","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","fox racing","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","mitchell & ness","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","charlotte hors cap","charlotte","cap","hors","hors cap"
"www.zalando.co.uk","fox racing","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","head rush cap","head","cap","rush","rush cap"
"www.zalando.co.uk","cayler & sons","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","weezy cap","weezy","cap","weezy","weezy cap"
"www.zalando.co.uk","tommy hilfiger","kids","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","medink cap","medink","cap","medink","medink cap"
"www.zalando.co.uk","tommy hilfiger","men","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","classic cap","classic","cap","classic","classic cap"
"www.zalando.co.uk","cayler & sons","men","white","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","chronic cap","chronic","cap","chronic","chronic cap"
"www.zalando.co.uk","adidas","women","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","nba sb s cap","nba","cap","s","s cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","crooklyn cap","crooklyn","cap","crooklyn","crooklyn cap"
"www.zalando.co.uk","gant","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","twill cap cap","twill","cap","cap","cap cap"
"www.zalando.co.uk","volcom","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zalando.co.uk","volcom","men","green","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","loyal dog cheese cap oliv","loyal","oliv","cap","cap oliv"
"www.zalando.co.uk","hurley","kids","black","Home","Fashion","Fashion accessories","Headwear","Caps","Headwear","Baseball Caps","trucker cap","trucker","cap","trucker","trucker cap"
"www.zalando.co.uk","cayler & sons","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","mercy cap","mercy","cap","mercy","mercy cap"
"www.zalando.co.uk","mitchell & ness","men","black","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","nu h la kings cap","nu","cap","kings","kings cap"
"www.yebhi.com","nino bambino","kids","white","Home","Fashion","Fashion accessories","Headwear","Caps","Infant Wear","Caps","organic caps","organic","caps","organic","organic caps"
"www.zalando.co.uk","nike","men","blue","Home","Fashion","Fashion accessories","Headwear","Caps","Accessories","Hats & Caps","cap","cap","cap","cap","cap cap"
"www.zappos.com","florsheim","","brown","Home","Fashion","Fashion accessories","Headwear","Caps","Oxfords","Florsheim","jet cap toe","jet","toe","cap","cap toe"
"www.asos.com","noose & monkey","men","red","Home","Fashion","Fashion accessories","Headwear","Caps","Men","New In: Clothing, Shoes & Accs","noose monkey stud toe cap dress slippers","noose","slippers","dress","dress slippers"
"www.asos.com","asos","men","grey","Home","Fashion","Fashion accessories","Headwear","Caps","Men","Caps & Hats","beanie","beanie","beanie","beanie","beanie beanie"
"www.zappos.com","rockport","","black","Home","Fashion","Fashion accessories","Headwear","Caps","Oxfords","Rockport","city smart cap toe","city","toe","cap","cap toe"
"www.zappos.com","johnston & murphy","","beige/sand/tan","Home","Fashion","Fashion accessories","Headwear","Caps","Oxfords","Johnston & Murphy","ston murphy conard cap toe italian calfskin","ston","calfskin","italian","italian calfskin"
